"","SiteID","PlotID","Biomass","new.names","GS_1C_mean","G_group"
"1458",57,5708,7.2,"Dysphania aristata",1.03,"Small"
"1459",43,4310,0.01,"Dysphania aristata",1.03,"Small"
"1460",45,4503,0.01,"Dysphania aristata",1.03,"Small"
"1461",46,4603,0.18,"Dysphania aristata",1.03,"Small"
"1462",59,5901,0.46,"Dysphania aristata",1.03,"Small"
"1463",46,4608,0.12,"Dysphania aristata",1.03,"Small"
"1464",57,5702,18.09,"Dysphania aristata",1.03,"Small"
"1465",57,5705,12.41,"Dysphania aristata",1.03,"Small"
"1466",64,6401,0.02,"Dysphania aristata",1.03,"Small"
"1467",45,4505,0.16,"Dysphania aristata",1.03,"Small"
"1468",48,4808,5.12,"Dysphania aristata",1.03,"Small"
"1469",58,5809,1.28,"Dysphania aristata",1.03,"Small"
"1470",46,4601,0.18,"Dysphania aristata",1.03,"Small"
"1471",45,4502,3.32,"Dysphania aristata",1.03,"Small"
"1472",60,6010,3.76,"Dysphania aristata",1.03,"Small"
"1473",45,4501,0.27,"Dysphania aristata",1.03,"Small"
"1474",45,4504,0.41,"Dysphania aristata",1.03,"Small"
"1475",56,5603,0.01,"Chenopodium glaucum",1.9,"Large"
"1476",46,4607,11.56,"Chenopodium glaucum",1.9,"Large"
"1477",48,4801,0.07,"Chenopodium glaucum",1.9,"Large"
"1478",46,4604,0.88,"Chenopodium glaucum",1.9,"Large"
"1479",53,5301,0.07,"Chenopodium glaucum",1.9,"Large"
"1480",43,4303,2.13,"Chenopodium glaucum",1.9,"Large"
"1481",43,4308,0.57,"Chenopodium glaucum",1.9,"Large"
"1482",56,5604,0.01,"Chenopodium glaucum",1.9,"Large"
"1483",55,5507,0.17,"Chenopodium glaucum",1.9,"Large"
"1484",45,4510,0.42,"Chenopodium glaucum",1.9,"Large"
"1485",46,4609,2.61,"Chenopodium glaucum",1.9,"Large"
"1486",46,4608,0.02,"Chenopodium glaucum",1.9,"Large"
"1487",51,5101,0.21,"Chenopodium glaucum",1.9,"Large"
"1488",56,5602,5.53,"Chenopodium glaucum",1.9,"Large"
"1489",57,5709,0.71,"Chenopodium glaucum",1.9,"Large"
"1490",43,4302,4.71,"Chenopodium glaucum",1.9,"Large"
"1491",57,5701,27.69,"Chenopodium glaucum",1.9,"Large"
"1492",62,6207,21.89,"Chenopodium glaucum",1.9,"Large"
"1493",55,5501,0.1,"Chenopodium glaucum",1.9,"Large"
"1494",55,5508,0.18,"Chenopodium glaucum",1.9,"Large"
"1495",45,4502,2.98,"Chenopodium glaucum",1.9,"Large"
"1496",61,6104,0.03,"Chenopodium glaucum",1.9,"Large"
"1497",62,6202,0.52,"Chenopodium glaucum",1.9,"Large"
"1498",45,4501,0.24,"Chenopodium glaucum",1.9,"Large"
"1499",56,5608,0.2,"Chenopodium glaucum",1.9,"Large"
"1500",45,4504,0.88,"Chenopodium glaucum",1.9,"Large"
"1501",48,4804,0.02,"Chenopodium glaucum",1.9,"Large"
"1502",60,6001,0.23,"Chenopodium glaucum",1.9,"Large"
"1503",60,6004,0.08,"Chenopodium glaucum",1.9,"Large"
"1504",57,5706,1.51,"Chenopodium glaucum",1.9,"Large"
"1505",43,4301,0.61,"Chenopodium glaucum",1.9,"Large"
"1506",57,5707,0.9,"Chenopodium glaucum",1.9,"Large"
"1507",51,5104,4.37,"Chenopodium glaucum",1.9,"Large"
"1508",66,6602,0.85,"Chenopodium glaucum",1.9,"Large"
"1509",44,4402,2.66,"Chenopodium glaucum",1.9,"Large"
"1510",44,4404,5.04,"Chenopodium glaucum",1.9,"Large"
"1511",45,4503,2.12,"Chenopodium glaucum",1.9,"Large"
"1512",50,5003,0.11,"Chenopodium glaucum",1.9,"Large"
"1513",50,5001,0.11,"Chenopodium glaucum",1.9,"Large"
"1514",57,5702,3.18,"Chenopodium glaucum",1.9,"Large"
"1515",54,5408,0.14,"Chenopodium glaucum",1.9,"Large"
"1516",60,6006,2.31,"Chenopodium glaucum",1.9,"Large"
"1517",62,6209,0.56,"Chenopodium glaucum",1.9,"Large"
"1518",43,4307,2.11,"Chenopodium glaucum",1.9,"Large"
"1519",57,5708,0.94,"Chenopodium glaucum",1.9,"Large"
"1520",62,6201,5.32,"Chenopodium glaucum",1.9,"Large"
"1521",56,5601,0.17,"Chenopodium glaucum",1.9,"Large"
"1522",62,6204,1.32,"Chenopodium glaucum",1.9,"Large"
"1523",53,5303,0.05,"Chenopodium glaucum",1.9,"Large"
"1524",62,6206,35.67,"Chenopodium glaucum",1.9,"Large"
"1525",46,4606,1.81,"Chenopodium glaucum",1.9,"Large"
"1526",54,5406,0.52,"Chenopodium glaucum",1.9,"Large"
"1527",57,5704,1.26,"Chenopodium glaucum",1.9,"Large"
"1528",45,4509,1.46,"Chenopodium glaucum",1.9,"Large"
"1529",57,5703,7.05,"Chenopodium glaucum",1.9,"Large"
"1530",66,6603,7.87,"Chenopodium glaucum",1.9,"Large"
"1531",40,4004,15,"Chenopodium glaucum",1.9,"Large"
"1532",54,5410,0.8,"Chenopodium glaucum",1.9,"Large"
"1533",62,6208,3.29,"Chenopodium glaucum",1.9,"Large"
"1534",56,5607,0.94,"Chenopodium glaucum",1.9,"Large"
"1535",64,6403,103.46,"Chloris virgata",0.51,"Small"
"1536",39,3906,0.24,"Chloris virgata",0.51,"Small"
"1537",66,6603,28.73,"Chloris virgata",0.51,"Small"
"1538",65,6501,103.26,"Chloris virgata",0.51,"Small"
"1539",38,3808,0.2,"Chloris virgata",0.51,"Small"
"1540",64,6406,24.92,"Chloris virgata",0.51,"Small"
"1541",66,6608,14,"Chloris virgata",0.51,"Small"
"1542",65,6503,71.99,"Chloris virgata",0.51,"Small"
"1543",66,6606,68,"Chloris virgata",0.51,"Small"
"1544",64,6401,103.92,"Chloris virgata",0.51,"Small"
"1545",65,6506,0.94,"Chloris virgata",0.51,"Small"
"1546",25,2509,0.14,"Chloris virgata",0.51,"Small"
"1547",64,6409,10.16,"Chloris virgata",0.51,"Small"
"1548",65,6504,36.04,"Chloris virgata",0.51,"Small"
"1549",51,5101,0.12,"Chloris virgata",0.51,"Small"
"1550",65,6508,0.39,"Chloris virgata",0.51,"Small"
"1551",25,2510,0.16,"Chloris virgata",0.51,"Small"
"1552",39,3909,11.23,"Chloris virgata",0.51,"Small"
"1553",65,6509,3.93,"Chloris virgata",0.51,"Small"
"1554",38,3803,0.3,"Chloris virgata",0.51,"Small"
"1555",64,6405,75.26,"Chloris virgata",0.51,"Small"
"1556",64,6404,68.28,"Chloris virgata",0.51,"Small"
"1557",59,5902,3.16,"Cirsium arvense",1.47,"Small"
"1558",60,6002,2,"Cirsium arvense",1.47,"Small"
"1559",42,4210,3.83,"Cleistogenes songorica",0.613,"Small"
"1560",43,4306,0.56,"Cleistogenes songorica",0.613,"Small"
"1561",43,4305,13.75,"Cleistogenes songorica",0.613,"Small"
"1562",31,3106,3.97,"Cleistogenes songorica",0.613,"Small"
"1563",42,4201,7.19,"Cleistogenes songorica",0.613,"Small"
"1564",42,4205,2.57,"Cleistogenes songorica",0.613,"Small"
"1565",42,4206,2.01,"Cleistogenes songorica",0.613,"Small"
"1566",47,4703,23.86,"Cleistogenes squarrosa",0.62,"Small"
"1567",46,4604,15.97,"Cleistogenes squarrosa",0.62,"Small"
"1568",35,3510,2.17,"Cleistogenes squarrosa",0.62,"Small"
"1569",59,5904,64.55,"Cleistogenes squarrosa",0.62,"Small"
"1570",53,5306,22.3,"Cleistogenes squarrosa",0.62,"Small"
"1571",29,2907,0.11,"Cleistogenes squarrosa",0.62,"Small"
"1572",49,4907,22.63,"Cleistogenes squarrosa",0.62,"Small"
"1573",60,6008,25.9,"Cleistogenes squarrosa",0.62,"Small"
"1574",64,6405,10.02,"Cleistogenes squarrosa",0.62,"Small"
"1575",39,3906,10.13,"Cleistogenes squarrosa",0.62,"Small"
"1576",47,4710,104.1,"Cleistogenes squarrosa",0.62,"Small"
"1577",38,3804,1.75,"Cleistogenes squarrosa",0.62,"Small"
"1578",33,3302,0.02,"Cleistogenes squarrosa",0.62,"Small"
"1579",40,4005,11.75,"Cleistogenes squarrosa",0.62,"Small"
"1580",40,4010,4.79,"Cleistogenes squarrosa",0.62,"Small"
"1581",37,3705,22.4,"Cleistogenes squarrosa",0.62,"Small"
"1582",49,4902,80.13,"Cleistogenes squarrosa",0.62,"Small"
"1583",47,4708,85.82,"Cleistogenes squarrosa",0.62,"Small"
"1584",33,3304,0.49,"Cleistogenes squarrosa",0.62,"Small"
"1585",42,4208,3.12,"Cleistogenes squarrosa",0.62,"Small"
"1586",34,3405,0.02,"Cleistogenes squarrosa",0.62,"Small"
"1587",61,6105,2.79,"Cleistogenes squarrosa",0.62,"Small"
"1588",59,5903,53.42,"Cleistogenes squarrosa",0.62,"Small"
"1589",47,4709,50.22,"Cleistogenes squarrosa",0.62,"Small"
"1590",48,4810,5.61,"Cleistogenes squarrosa",0.62,"Small"
"1591",38,3806,1.65,"Cleistogenes squarrosa",0.62,"Small"
"1592",57,5706,36.58,"Cleistogenes squarrosa",0.62,"Small"
"1593",50,5009,2.76,"Cleistogenes squarrosa",0.62,"Small"
"1594",64,6402,4.82,"Cleistogenes squarrosa",0.62,"Small"
"1595",41,4108,7.52,"Cleistogenes squarrosa",0.62,"Small"
"1596",32,3201,2.15,"Cleistogenes squarrosa",0.62,"Small"
"1597",54,5401,66.32,"Cleistogenes squarrosa",0.62,"Small"
"1598",47,4706,103.51,"Cleistogenes squarrosa",0.62,"Small"
"1599",38,3802,2.54,"Cleistogenes squarrosa",0.62,"Small"
"1600",48,4806,17.51,"Cleistogenes squarrosa",0.62,"Small"
"1601",25,2503,0.42,"Cleistogenes squarrosa",0.62,"Small"
"1602",55,5507,31.61,"Cleistogenes squarrosa",0.62,"Small"
"1603",47,4705,90.22,"Cleistogenes squarrosa",0.62,"Small"
"1604",53,5309,14.13,"Cleistogenes squarrosa",0.62,"Small"
"1605",36,3604,0.15,"Cleistogenes squarrosa",0.62,"Small"
"1606",44,4410,2.47,"Cleistogenes squarrosa",0.62,"Small"
"1607",49,4909,30.26,"Cleistogenes squarrosa",0.62,"Small"
"1608",39,3903,0.51,"Cleistogenes squarrosa",0.62,"Small"
"1609",34,3408,0.94,"Cleistogenes squarrosa",0.62,"Small"
"1610",43,4310,3.18,"Cleistogenes squarrosa",0.62,"Small"
"1611",57,5705,24.19,"Cleistogenes squarrosa",0.62,"Small"
"1612",26,2607,1.19,"Cleistogenes squarrosa",0.62,"Small"
"1613",48,4803,15.81,"Cleistogenes squarrosa",0.62,"Small"
"1614",60,6004,9.62,"Cleistogenes squarrosa",0.62,"Small"
"1615",57,5707,22.58,"Cleistogenes squarrosa",0.62,"Small"
"1616",26,2604,11.58,"Cleistogenes squarrosa",0.62,"Small"
"1617",37,3706,0.12,"Cleistogenes squarrosa",0.62,"Small"
"1618",58,5808,19.66,"Cleistogenes squarrosa",0.62,"Small"
"1619",37,3707,2.65,"Cleistogenes squarrosa",0.62,"Small"
"1620",36,3609,1.33,"Cleistogenes squarrosa",0.62,"Small"
"1621",51,5105,32.24,"Cleistogenes squarrosa",0.62,"Small"
"1622",50,5003,37.11,"Cleistogenes squarrosa",0.62,"Small"
"1623",50,5007,6.59,"Cleistogenes squarrosa",0.62,"Small"
"1624",34,3407,0.27,"Cleistogenes squarrosa",0.62,"Small"
"1625",52,5205,1.2,"Cleistogenes squarrosa",0.62,"Small"
"1626",44,4401,0.65,"Cleistogenes squarrosa",0.62,"Small"
"1627",38,3805,1.61,"Cleistogenes squarrosa",0.62,"Small"
"1628",28,2808,0.05,"Cleistogenes squarrosa",0.62,"Small"
"1629",50,5006,34.7,"Cleistogenes squarrosa",0.62,"Small"
"1630",27,2709,5.05,"Cleistogenes squarrosa",0.62,"Small"
"1631",47,4702,10.15,"Cleistogenes squarrosa",0.62,"Small"
"1632",60,6005,25.02,"Cleistogenes squarrosa",0.62,"Small"
"1633",48,4804,5.02,"Cleistogenes squarrosa",0.62,"Small"
"1634",60,6009,7.55,"Cleistogenes squarrosa",0.62,"Small"
"1635",29,2908,0.24,"Cleistogenes squarrosa",0.62,"Small"
"1636",50,5001,27.89,"Cleistogenes squarrosa",0.62,"Small"
"1637",33,3308,0.38,"Cleistogenes squarrosa",0.62,"Small"
"1638",54,5405,45.5,"Cleistogenes squarrosa",0.62,"Small"
"1639",38,3807,3.65,"Cleistogenes squarrosa",0.62,"Small"
"1640",59,5907,19.33,"Cleistogenes squarrosa",0.62,"Small"
"1641",59,5910,36.17,"Cleistogenes squarrosa",0.62,"Small"
"1642",27,2704,22.11,"Cleistogenes squarrosa",0.62,"Small"
"1643",41,4105,3.52,"Cleistogenes squarrosa",0.62,"Small"
"1644",44,4406,0.32,"Cleistogenes squarrosa",0.62,"Small"
"1645",40,4002,16.84,"Cleistogenes squarrosa",0.62,"Small"
"1646",41,4101,10.55,"Cleistogenes squarrosa",0.62,"Small"
"1647",31,3108,0.25,"Cleistogenes squarrosa",0.62,"Small"
"1648",53,5308,22.68,"Cleistogenes squarrosa",0.62,"Small"
"1649",51,5110,107.92,"Cleistogenes squarrosa",0.62,"Small"
"1650",58,5807,4.58,"Cleistogenes squarrosa",0.62,"Small"
"1651",51,5109,7.1,"Cleistogenes squarrosa",0.62,"Small"
"1652",35,3502,1.43,"Cleistogenes squarrosa",0.62,"Small"
"1653",58,5805,48.67,"Cleistogenes squarrosa",0.62,"Small"
"1654",47,4704,12.16,"Cleistogenes squarrosa",0.62,"Small"
"1655",66,6604,4.23,"Cleistogenes squarrosa",0.62,"Small"
"1656",28,2801,5.66,"Cleistogenes squarrosa",0.62,"Small"
"1657",42,4201,3.57,"Cleistogenes squarrosa",0.62,"Small"
"1658",41,4104,3.67,"Cleistogenes squarrosa",0.62,"Small"
"1659",43,4303,9.14,"Cleistogenes squarrosa",0.62,"Small"
"1660",42,4207,3,"Cleistogenes squarrosa",0.62,"Small"
"1661",51,5103,12.68,"Cleistogenes squarrosa",0.62,"Small"
"1662",46,4605,89.3,"Cleistogenes squarrosa",0.62,"Small"
"1663",57,5710,15.17,"Cleistogenes squarrosa",0.62,"Small"
"1664",41,4103,14.82,"Cleistogenes squarrosa",0.62,"Small"
"1665",60,6010,24.1,"Cleistogenes squarrosa",0.62,"Small"
"1666",44,4409,7.75,"Cleistogenes squarrosa",0.62,"Small"
"1667",58,5809,21.35,"Cleistogenes squarrosa",0.62,"Small"
"1668",39,3910,2.15,"Cleistogenes squarrosa",0.62,"Small"
"1669",41,4110,8.12,"Cleistogenes squarrosa",0.62,"Small"
"1670",57,5702,31.1,"Cleistogenes squarrosa",0.62,"Small"
"1671",58,5801,29.9,"Cleistogenes squarrosa",0.62,"Small"
"1672",51,5101,0.36,"Cleistogenes squarrosa",0.62,"Small"
"1673",48,4802,5.36,"Cleistogenes squarrosa",0.62,"Small"
"1674",40,4004,1.45,"Cleistogenes squarrosa",0.62,"Small"
"1675",41,4107,5.14,"Cleistogenes squarrosa",0.62,"Small"
"1676",42,4205,6.29,"Cleistogenes squarrosa",0.62,"Small"
"1677",37,3710,1,"Cleistogenes squarrosa",0.62,"Small"
"1678",50,5010,12.01,"Cleistogenes squarrosa",0.62,"Small"
"1679",54,5404,23.36,"Cleistogenes squarrosa",0.62,"Small"
"1680",50,5005,9.9,"Cleistogenes squarrosa",0.62,"Small"
"1681",43,4301,2.98,"Cleistogenes squarrosa",0.62,"Small"
"1682",55,5501,47.14,"Cleistogenes squarrosa",0.62,"Small"
"1683",59,5905,54.95,"Cleistogenes squarrosa",0.62,"Small"
"1684",54,5409,5.56,"Cleistogenes squarrosa",0.62,"Small"
"1685",46,4603,85.06,"Cleistogenes squarrosa",0.62,"Small"
"1686",37,3703,3.3,"Cleistogenes squarrosa",0.62,"Small"
"1687",37,3709,0.17,"Cleistogenes squarrosa",0.62,"Small"
"1688",35,3501,1.89,"Cleistogenes squarrosa",0.62,"Small"
"1689",59,5906,32.16,"Cleistogenes squarrosa",0.62,"Small"
"1690",38,3803,1.06,"Cleistogenes squarrosa",0.62,"Small"
"1691",53,5305,12.67,"Cleistogenes squarrosa",0.62,"Small"
"1692",35,3505,1.72,"Cleistogenes squarrosa",0.62,"Small"
"1693",42,4204,12.69,"Cleistogenes squarrosa",0.62,"Small"
"1694",49,4910,39.91,"Cleistogenes squarrosa",0.62,"Small"
"1695",43,4305,7.21,"Cleistogenes squarrosa",0.62,"Small"
"1696",57,5708,36.74,"Cleistogenes squarrosa",0.62,"Small"
"1697",36,3603,1.65,"Cleistogenes squarrosa",0.62,"Small"
"1698",32,3206,0.4,"Cleistogenes squarrosa",0.62,"Small"
"1699",60,6002,20.74,"Cleistogenes squarrosa",0.62,"Small"
"1700",47,4707,89.87,"Cleistogenes squarrosa",0.62,"Small"
"1701",43,4307,4.26,"Cleistogenes squarrosa",0.62,"Small"
"1702",40,4009,3.21,"Cleistogenes squarrosa",0.62,"Small"
"1703",50,5002,29.26,"Cleistogenes squarrosa",0.62,"Small"
"1704",55,5505,40.56,"Cleistogenes squarrosa",0.62,"Small"
"1705",49,4906,8.93,"Cleistogenes squarrosa",0.62,"Small"
"1706",44,4408,20.06,"Cleistogenes squarrosa",0.62,"Small"
"1707",49,4905,36.93,"Cleistogenes squarrosa",0.62,"Small"
"1708",54,5408,18.85,"Cleistogenes squarrosa",0.62,"Small"
"1709",48,4809,9.32,"Cleistogenes squarrosa",0.62,"Small"
"1710",42,4203,4.16,"Cleistogenes squarrosa",0.62,"Small"
"1711",54,5410,56.67,"Cleistogenes squarrosa",0.62,"Small"
"1712",55,5508,57.11,"Cleistogenes squarrosa",0.62,"Small"
"1713",43,4309,2.62,"Cleistogenes squarrosa",0.62,"Small"
"1714",38,3808,1.57,"Cleistogenes squarrosa",0.62,"Small"
"1715",38,3801,5.17,"Cleistogenes squarrosa",0.62,"Small"
"1716",46,4606,69.08,"Cleistogenes squarrosa",0.62,"Small"
"1717",40,4001,0.74,"Cleistogenes squarrosa",0.62,"Small"
"1718",60,6001,19.74,"Cleistogenes squarrosa",0.62,"Small"
"1719",54,5402,16.2,"Cleistogenes squarrosa",0.62,"Small"
"1720",46,4609,75.71,"Cleistogenes squarrosa",0.62,"Small"
"1721",58,5806,47.02,"Cleistogenes squarrosa",0.62,"Small"
"1722",33,3307,1.69,"Cleistogenes squarrosa",0.62,"Small"
"1723",40,4006,7.49,"Cleistogenes squarrosa",0.62,"Small"
"1724",51,5102,31.47,"Cleistogenes squarrosa",0.62,"Small"
"1725",28,2804,6.82,"Cleistogenes squarrosa",0.62,"Small"
"1726",35,3508,0.02,"Cleistogenes squarrosa",0.62,"Small"
"1727",46,4602,68.72,"Cleistogenes squarrosa",0.62,"Small"
"1728",42,4209,8.79,"Cleistogenes squarrosa",0.62,"Small"
"1729",36,3607,0.03,"Cleistogenes squarrosa",0.62,"Small"
"1730",55,5506,23.56,"Cleistogenes squarrosa",0.62,"Small"
"1731",58,5810,40.12,"Cleistogenes squarrosa",0.62,"Small"
"1732",31,3107,4.06,"Cleistogenes squarrosa",0.62,"Small"
"1733",42,4206,2.74,"Cleistogenes squarrosa",0.62,"Small"
"1734",27,2702,0.89,"Cleistogenes squarrosa",0.62,"Small"
"1735",60,6006,22.51,"Cleistogenes squarrosa",0.62,"Small"
"1736",34,3402,0.22,"Cleistogenes squarrosa",0.62,"Small"
"1737",27,2703,1.32,"Cleistogenes squarrosa",0.62,"Small"
"1738",52,5202,34.4,"Cleistogenes squarrosa",0.62,"Small"
"1739",59,5902,64.35,"Cleistogenes squarrosa",0.62,"Small"
"1740",28,2806,12.57,"Cleistogenes squarrosa",0.62,"Small"
"1741",46,4601,76.98,"Cleistogenes squarrosa",0.62,"Small"
"1742",34,3406,0.57,"Cleistogenes squarrosa",0.62,"Small"
"1743",30,3006,2.19,"Cleistogenes squarrosa",0.62,"Small"
"1744",46,4610,8.2,"Cleistogenes squarrosa",0.62,"Small"
"1745",46,4607,1.23,"Cleistogenes squarrosa",0.62,"Small"
"1746",28,2802,20.4,"Cleistogenes squarrosa",0.62,"Small"
"1747",43,4304,2.4,"Cleistogenes squarrosa",0.62,"Small"
"1748",55,5502,42.76,"Cleistogenes squarrosa",0.62,"Small"
"1749",59,5909,51.42,"Cleistogenes squarrosa",0.62,"Small"
"1750",27,2707,10.25,"Cleistogenes squarrosa",0.62,"Small"
"1751",58,5804,37.48,"Cleistogenes squarrosa",0.62,"Small"
"1752",32,3203,0.35,"Cleistogenes squarrosa",0.62,"Small"
"1753",38,3810,5.99,"Cleistogenes squarrosa",0.62,"Small"
"1754",37,3702,6.97,"Cleistogenes squarrosa",0.62,"Small"
"1755",53,5302,24.85,"Cleistogenes squarrosa",0.62,"Small"
"1756",53,5307,28.72,"Cleistogenes squarrosa",0.62,"Small"
"1757",48,4807,40.13,"Cleistogenes squarrosa",0.62,"Small"
"1758",50,5004,5.8,"Cleistogenes squarrosa",0.62,"Small"
"1759",53,5301,39.4,"Cleistogenes squarrosa",0.62,"Small"
"1760",59,5908,13.73,"Cleistogenes squarrosa",0.62,"Small"
"1761",61,6110,2.73,"Cleistogenes squarrosa",0.62,"Small"
"1762",48,4801,10.36,"Cleistogenes squarrosa",0.62,"Small"
"1763",54,5407,15.58,"Cleistogenes squarrosa",0.62,"Small"
"1764",55,5503,42.83,"Cleistogenes squarrosa",0.62,"Small"
"1765",50,5008,12.16,"Cleistogenes squarrosa",0.62,"Small"
"1766",32,3204,2.87,"Cleistogenes squarrosa",0.62,"Small"
"1767",51,5107,77.96,"Cleistogenes squarrosa",0.62,"Small"
"1768",41,4109,7.24,"Cleistogenes squarrosa",0.62,"Small"
"1769",30,3002,0.33,"Cleistogenes squarrosa",0.62,"Small"
"1770",49,4908,32.94,"Cleistogenes squarrosa",0.62,"Small"
"1771",33,3309,1.55,"Cleistogenes squarrosa",0.62,"Small"
"1772",40,4007,1.35,"Cleistogenes squarrosa",0.62,"Small"
"1773",46,4608,104.41,"Cleistogenes squarrosa",0.62,"Small"
"1774",59,5901,69.2,"Cleistogenes squarrosa",0.62,"Small"
"1775",54,5403,81.74,"Cleistogenes squarrosa",0.62,"Small"
"1776",58,5802,31.81,"Cleistogenes squarrosa",0.62,"Small"
"1777",41,4106,14.09,"Cleistogenes squarrosa",0.62,"Small"
"1778",44,4402,2.42,"Cleistogenes squarrosa",0.62,"Small"
"1779",54,5406,82.81,"Cleistogenes squarrosa",0.62,"Small"
"1780",32,3202,3.44,"Cleistogenes squarrosa",0.62,"Small"
"1781",48,4808,12.16,"Cleistogenes squarrosa",0.62,"Small"
"1782",43,4302,3.78,"Cleistogenes squarrosa",0.62,"Small"
"1783",58,5803,14.46,"Cleistogenes squarrosa",0.62,"Small"
"1784",60,6003,21.76,"Cleistogenes squarrosa",0.62,"Small"
"1785",36,3606,12.54,"Cleistogenes squarrosa",0.62,"Small"
"1786",55,5504,46.6,"Cleistogenes squarrosa",0.62,"Small"
"1787",28,2803,1.06,"Cleistogenes squarrosa",0.62,"Small"
"1788",43,4306,2.35,"Cleistogenes squarrosa",0.62,"Small"
"1789",57,5703,19.09,"Cleistogenes squarrosa",0.62,"Small"
"1790",49,4903,37.56,"Cleistogenes squarrosa",0.62,"Small"
"1791",36,3601,2.25,"Cleistogenes squarrosa",0.62,"Small"
"1792",53,5304,24.63,"Cleistogenes squarrosa",0.62,"Small"
"1793",66,6603,1.05,"Cleistogenes squarrosa",0.62,"Small"
"1794",49,4901,51.51,"Cleistogenes squarrosa",0.62,"Small"
"1795",44,4407,6.65,"Cleistogenes squarrosa",0.62,"Small"
"1796",57,5704,34.34,"Cleistogenes squarrosa",0.62,"Small"
"1797",34,3401,0.1,"Cleistogenes squarrosa",0.62,"Small"
"1798",52,5207,32.77,"Cleistogenes squarrosa",0.62,"Small"
"1799",33,3306,1.19,"Cleistogenes squarrosa",0.62,"Small"
"1800",42,4210,1.23,"Cleistogenes squarrosa",0.62,"Small"
"1801",53,5303,33.16,"Cleistogenes squarrosa",0.62,"Small"
"1802",57,5709,26.77,"Cleistogenes squarrosa",0.62,"Small"
"1803",37,3708,0.59,"Cleistogenes squarrosa",0.62,"Small"
"1804",51,5104,22.54,"Cleistogenes squarrosa",0.62,"Small"
"1805",60,6007,45.96,"Cleistogenes squarrosa",0.62,"Small"
"1806",28,2807,2.13,"Cleistogenes squarrosa",0.62,"Small"
"1807",45,4504,0.25,"Cleistogenes squarrosa",0.62,"Small"
"1808",29,2902,1.86,"Cleistogenes squarrosa",0.62,"Small"
"1809",25,2508,0.32,"Cleistogenes squarrosa",0.62,"Small"
"1810",40,4003,3.49,"Cleistogenes squarrosa",0.62,"Small"
"1811",51,5108,54.56,"Cleistogenes squarrosa",0.62,"Small"
"1812",47,4701,96.09,"Cleistogenes squarrosa",0.62,"Small"
"1813",36,3610,11.4,"Cleistogenes squarrosa",0.62,"Small"
"1814",53,5310,29.43,"Cleistogenes squarrosa",0.62,"Small"
"1815",37,3701,4.94,"Cleistogenes squarrosa",0.62,"Small"
"1816",26,2609,2.42,"Cleistogenes squarrosa",0.62,"Small"
"1817",39,3901,2.33,"Cleistogenes squarrosa",0.62,"Small"
"1818",35,3504,1.22,"Cleistogenes squarrosa",0.62,"Small"
"1819",34,3403,0.18,"Cleistogenes squarrosa",0.62,"Small"
"1820",48,4805,7.98,"Cleistogenes squarrosa",0.62,"Small"
"1821",39,3905,5.5,"Cleistogenes squarrosa",0.62,"Small"
"1822",55,5509,42.31,"Cleistogenes squarrosa",0.62,"Small"
"1823",41,4102,2.68,"Cleistogenes squarrosa",0.62,"Small"
"1824",44,4405,0.73,"Cleistogenes squarrosa",0.62,"Small"
"1825",55,5510,26.61,"Cleistogenes squarrosa",0.62,"Small"
"1826",45,4506,0.54,"Cleistogenes squarrosa",0.62,"Small"
"1827",36,3608,3.59,"Cleistogenes squarrosa",0.62,"Small"
"1828",39,3902,0.39,"Cleistogenes squarrosa",0.62,"Small"
"1829",49,4904,61.21,"Cleistogenes squarrosa",0.62,"Small"
"1830",43,4308,1.97,"Cleistogenes squarrosa",0.62,"Small"
"1831",25,2510,0.3,"Cleistogenes squarrosa",0.62,"Small"
"1832",27,2708,3.1,"Cleistogenes squarrosa",0.62,"Small"
"1833",61,6102,21.57,"Cleistogenes squarrosa",0.62,"Small"
"1834",35,3503,1.01,"Cleistogenes squarrosa",0.62,"Small"
"1835",40,4008,5.1,"Cleistogenes squarrosa",0.62,"Small"
"1836",30,3001,0.48,"Cleistogenes squarrosa",0.62,"Small"
"1837",28,2809,1.68,"Cleistogenes squarrosa",0.62,"Small"
"1838",35,3506,0.58,"Cleistogenes squarrosa",0.62,"Small"
"1839",36,3602,0.3,"Cleistogenes squarrosa",0.62,"Small"
"1840",37,3704,28.45,"Cleistogenes squarrosa",0.62,"Small"
